3630013112567|POLYGON ((118167.12124848 487372.636949042, 118156.772249519 487370.243949265, 118156.407249553 487371.814949108, 118153.282249867 487371.089949175, 118153.557249841 487369.906949294, 118153.461249851 487369.883949296, 118153.733249825 487368.714949415, 118153.828249816 487368.737949412, 118154.382249764 487366.356949649, 118156.330249568 487366.808949607, 118156.052249594 487368.007949489, 118156.976249502 487368.222949468, 118157.993249407 487363.848949905, 118168.590248343 487366.311949676, 118167.12124848 487372.636949042))
3630013068598|POLYGON ((122011.246867492 485173.586174921, 122007.569867847 485181.816174091, 121990.579869557 485174.846174761, 121994.19686921 485165.433175708, 121994.278869202 485165.221175729, 121997.364868892 485166.487175608, 121997.496868879 485166.163175644, 122000.287868598 485167.30817553, 121999.661868658 485168.834175377, 122011.246867492 485173.586174921))
3630013090521|POLYGON ((118484.724220336 485048.814181914, 118473.722221436 485048.776181903, 118473.729221438 485046.958182084, 118472.731221538 485046.954182082, 118472.742221544 485042.66318251, 118484.745220343 485042.704182527, 118484.724220336 485048.814181914))
3630013090829|POLYGON ((119139.206151004 487546.196933199, 119136.752151228 487559.750931838, 119136.554151248 487559.859931829, 119136.403151263 487559.662931847, 119135.533151349 487560.335931778, 119131.541151749 487559.605931844, 119130.810151823 487558.986931907, 119129.329151972 487558.717931931, 119129.037152001 487558.664931936, 119127.579152147 487558.399931959, 119126.673152238 487558.721931928, 119117.067153201 487556.961932086, 119116.337153275 487556.342932145, 119114.879153421 487556.076932171, 119114.581153451 487556.022932178, 119112.250153685 487555.597932218, 119111.346153775 487555.920932183, 119102.452154667 487554.306932332, 119101.72215474 487553.687932392, 119100.258154887 487553.420932417, 119099.963154917 487553.366932421, 119098.463155067 487553.093932447, 119097.557155157 487553.414932412, 119083.792156538 487550.886932641, 119083.630026357 487550.650020887, 119083.050156612 487551.042932628, 119082.218156697 487549.814932748, 119083.449156584 487542.966933438, 119083.653156564 487543.003933431, 119084.194156514 487540.091933722, 119085.93520567 487540.423943101, 119086.320156304 487538.57393388, 119087.285734005 487533.931855593, 119085.372156407 487533.574934378, 119086.158156335 487529.299934803, 119087.876169135 487529.618937185, 119087.984156152 487529.101934828, 119096.801155268 487530.695934682, 119096.78515527 487530.786934674, 119098.420155106 487531.085934647, 119098.251155121 487532.009934554, 119118.188153122 487535.651934219, 119119.745152966 487535.935934193, 119118.559153074 487542.427933545, 119139.206151004 487546.196933199))
3630012957682|POLYGON ((122365.005826565 488747.604818076, 122366.970826361 488752.276817611, 122357.01482735 488756.464817178, 122354.457827615 488750.38681778, 122351.847827875 488751.481817669, 122350.687827995 488748.715817941, 122353.294827736 488747.621818057, 122350.620828013 488741.265818688, 122360.580827024 488737.085819121, 122360.662827015 488737.280819103, 122362.682826806 488742.083818623, 122365.005826565 488747.604818076))
3630013046916|POLYGON ((119883.621075653 488131.706875808, 119881.764003812 488140.641221366, 119882.264075774 488141.398874836, 119880.847075905 488148.151874157, 119880.074023578 488148.666123955, 119879.14416137 488153.099466966, 119879.645076017 488153.876873584, 119878.227076148 488160.639872906, 119876.88807628 488161.512872815, 119876.592076308 488162.921872675, 119877.121076255 488163.032872666, 119876.95507627 488163.825872584, 119869.152077053 488162.202872734, 119869.211077047 488161.917872762, 119863.095077661 488160.585872885, 119860.149077963 488155.919873352, 119860.268077952 488155.371873405, 119858.485078131 488155.003873438, 119858.355078143 488155.600873379, 119853.573078616 488158.510873079, 119852.209078753 488158.213873108, 119847.707079205 488157.232873197, 119847.643079211 488157.525873169, 119839.497080028 488155.745873333, 119839.633080016 488155.120873395, 119840.142079965 488155.226873388, 119840.448079936 488153.758873537, 119839.550080028 488152.451873663, 119840.956079898 488145.696874341, 119841.725141416 488145.189578872, 119842.388079761 488142.008874712, 119842.647200231 488140.765296557, 119842.143079788 488139.998874912, 119843.543079659 488133.273875587, 119844.234100406 488132.81777554, 119846.081079419 488123.936876525, 119850.164079016 488121.161876811, 119851.269805382 488120.410062863, 119851.44207889 488119.620876966, 119855.917791966 488116.689447467, 119857.224078318 488115.833877351, 119858.054507 488116.009241408, 119860.192078023 488114.646877478, 119861.538077885 488116.744877269, 119865.228077507 488122.500876697, 119866.588077371 488122.78787667, 119872.293076806 488119.046877057, 119874.401076597 488117.716877191, 119875.807860483 488119.763562782, 119876.594076374 488119.923876976, 119880.367075988 488125.745876397, 119880.199076004 488126.547876316, 119883.621075653 488131.706875808), (119861.611077841 488140.516874892, 119862.83107772 488139.756874969, 119863.521077649 488140.886874859, 119871.271076882 488135.716875387, 119867.09107731 488129.386876013, 119864.36107758 488131.136875834, 119862.671077753 488128.496876096, 119856.281078386 488132.63687567, 119861.611077841 488140.516874892))
3630013069186|POLYGON ((116289.755441308 484100.787273301, 116288.501925217 484102.404535628, 116285.761709354 484100.280705728, 116283.938441886 484102.744273094, 116279.864442298 484099.734273393, 116286.751441624 484090.304274349, 116287.079441591 484090.544274321, 116293.849440906 484095.505273835, 116289.755441308 484100.787273301))
3630013002999|POLYGON ((125245.651307938 481865.584371187, 125246.830549069 481866.266510673, 125245.794549165 481871.208510177, 125245.176549227 481871.112510184, 125242.475549489 481876.066509689, 125222.343551519 481864.918510772, 125225.064551255 481860.019511263, 125224.6235513 481859.56151131, 125228.259550942 481856.040511669, 125229.46984676 481856.680139516, 125233.915550387 481848.633512418, 125234.019550377 481848.693512412, 125235.206550259 481848.357512446, 125235.276550252 481848.242512458, 125240.153449116 481850.930690502, 125240.442549732 481850.418512247, 125242.779549498 481850.910512201, 125242.572549518 481851.24051217, 125243.279549446 481851.627512133, 125243.463549429 481851.298512165, 125245.108549261 481853.000511999, 125244.829682358 481853.522262973, 125249.708548796 481856.224511681, 125249.638548803 481856.355511668, 125250.009548764 481857.534511552, 125250.113548754 481857.582511545, 125245.651307938 481865.584371187))
3630012977654|POLYGON ((116318.907919122 489784.162439784, 116307.079018906 489784.24674865, 116307.023444931 489777.069581014, 116318.85472882 489776.989581006, 116319.288694836 489776.986362935, 116319.322780287 489780.348720215, 116318.879662869 489780.35200615, 116318.907919122 489784.162439784))
3630013002931|POLYGON ((121466.914910056 492810.677410393, 121469.473909796 492812.965410166, 121469.463909797 492813.010410162, 121466.308910111 492814.28341003, 121466.168699136 492814.636567614, 121466.014600024 492814.983890028, 121465.84685498 492815.324831368, 121465.66572766 492815.658855751, 121465.471502752 492815.985438177, 121465.26448553 492816.304065335, 121465.045001376 492816.614236421, 121464.813395266 492816.915463919, 121464.570031229 492817.207274373, 121464.315291774 492817.489209127, 121464.04957729 492817.760825049, 121463.773305417 492818.021695227, 121463.486910387 492818.271409626, 121463.283910402 492821.706409283, 121463.235910406 492821.724409282, 121460.274910705 492820.046409445, 121459.942294059 492820.147101225, 121459.606248805 492820.235680316, 121459.267215885 492820.312030475, 121458.925640165 492820.376051531, 121458.581969847 492820.427659472, 121458.236655877 492820.466786583, 121457.890151365 492820.493381523, 121457.542910978 492820.507409392, 121457.190885111 492820.508870616, 121456.839041742 492820.497443012, 121456.487852615 492820.473141907, 121456.137788598 492820.435999881, 121455.789319049 492820.386066731, 121455.442911188 492820.32340941, 121452.566911472 492822.315409206, 121452.048911529 492818.927409545, 121451.734787593 492818.711184205, 121451.429499931 492818.482652617, 121451.133530369 492818.242175462, 121450.847346027 492817.99013228, 121450.571398583 492817.726920861, 121450.306123555 492817.452956622, 121450.051939621 492817.168671956, 121449.809247949 492816.874515544, 121449.578431574 492816.570951636, 121449.359854787 492816.258459348, 121449.15386256 492815.937531868, 121448.960780007 492815.608675712, 121448.780911862 492815.272409903, 121445.434912198 492814.288409998, 121447.771911968 492811.744410254, 121447.746767562 492811.367792947, 121447.736478808 492810.990477455, 121447.741061677 492810.613049537, 121447.760509056 492810.23609511, 121447.794790753 492809.860199375, 121447.84385355 492809.485945879, 121447.907621279 492809.113915619, 121447.985994947 492808.744686142, 121448.078852884 492808.378830649, 121448.186050937 492808.016917103, 121448.307422687 492807.659507342, 121448.442779717 492807.307156221, 121448.591911894 492806.960410737, 121447.237912034 492803.770411051, 121450.717911686 492803.969411037, 121450.993077027 492803.71774403, 121451.277819229 492803.476965864, 121451.571707687 492803.247440653, 121451.874297968 492803.029515504, 121452.185132474 492802.823519976, 121452.503741143 492802.629765587, 121452.829642158 492802.448545344, 121453.162342669 492802.280133299, 121453.501339549 492802.124784132, 121453.846120146 492801.982732775, 121454.196163062 492801.854194046, 121454.550938941 492801.739362326, 121454.90991127 492801.638411278, 121456.612911105 492798.613411581, 121458.71191089 492801.429411305, 121459.078802188 492801.490167238, 121459.443061339 492801.565105742, 121459.804140314 492801.654114066, 121460.16149587 492801.757058297, 121460.514590363 492801.873783553, 121460.862892564 492802.00411423, 121461.205878452 492802.147854235, 121461.543032001 492802.304787317, 121461.873845965 492802.474677366, 121462.197822634 492802.657268784, 121462.514474583 492802.852286865, 121462.823325409 492803.059438196, 121463.123910446 492803.278411125, 121466.507910109 492802.68241119, 121466.533910106 492802.69541119, 121465.574910197 492806.025410854, 121465.760729969 492806.352805325, 121465.933544218 492806.68724719, 121466.093086122 492807.028220075, 121466.239109344 492807.375197513, 121466.371388429 492807.727643779, 121466.489719136 492808.085014695, 121466.593918763 492808.446758478, 121466.683826427 492808.812316597, 121466.759303309 492809.181124631, 121466.820232874 492809.552613142, 121466.866521047 492809.926208554, 121466.898096358 492810.301334037, 121466.914910056 492810.677410393))
